"cdm_name","result_type","package_name","package_version","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Antidepressants","Flag","percentage","percentage","0.7223113964687","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Drugs used in diabetes","Flag","count","integer","4","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Drugs used in diabetes","Flag","percentage","percentage","0.321027287319422","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Lipid modifying agents","Flag","count","integer","2","table and window","medications and -365 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Lipid modifying agents","Flag","percentage","percentage","0.160513643659711","table and window","medications and -365 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Drugs used in diabetes","Flag","count","integer","4","table and window","medications and -365 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Drugs used in diabetes","Flag","percentage","percentage","0.321027287319422","table and window","medications and -365 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Drugs for obstru airway dis","Flag","count","integer","447","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Drugs for obstru airway dis","Flag","percentage","percentage","35.8747993579454","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Beta blocking agents","Flag","count","integer","12","table and window","medications and -365 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Beta blocking agents","Flag","percentage","percentage","0.963081861958267","table and window","medications and -365 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Agents renin sys","Flag","count","integer","1","table and window","medications and -365 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Agents renin sys","Flag","percentage","percentage","0.0802568218298555","table and window","medications and -365 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Hormonal contraceptices sys","Flag","count","integer","44","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Hormonal contraceptices sys","Flag","percentage","percentage","3.53130016051364","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Opioids","Flag","count","integer","25","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Opioids","Flag","percentage","percentage","2.00642054574639","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Drugs acid related disorder","Flag","count","integer","113","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Drugs acid related disorder","Flag","percentage","percentage","9.06902086677368","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Calicum channel blockers","Flag","count","integer","4","table and window","medications and -365 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Calicum channel blockers","Flag","percentage","percentage","0.321027287319422","table and window","medications and -365 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Immunosupressants","Flag","count","integer","4","table and window","medications and -365 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Immunosupressants","Flag","percentage","percentage","0.321027287319422","table and window","medications and -365 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Agents renin sys","Flag","count","integer","1","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Agents renin sys","Flag","percentage","percentage","0.0802568218298555","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Antiepileptics","Flag","count","integer","5","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Antiepileptics","Flag","percentage","percentage","0.401284109149278","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Drugs acid related disorder","Flag","count","integer","113","table and window","medications and -365 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Drugs acid related disorder","Flag","percentage","percentage","9.06902086677368","table and window","medications and -365 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Beta blocking agents","Flag","count","integer","12","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Beta blocking agents","Flag","percentage","percentage","0.963081861958267","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Immunosupressants","Flag","count","integer","4","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Immunosupressants","Flag","percentage","percentage","0.321027287319422","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Antineoplastic agents","Flag","count","integer","3","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Antineoplastic agents","Flag","percentage","percentage","0.240770465489567","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Psycholeptics","Flag","count","integer","44","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Psycholeptics","Flag","percentage","percentage","3.53130016051364","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Psychostimulants","Flag","count","integer","3","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Psychostimulants","Flag","percentage","percentage","0.240770465489567","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Antibacterials sys","Flag","count","integer","1020","table and window","medications and -30 to -1"
"Clinical Practice Research Datalink, GOLD 202307  release","summarised_characteristics","PatientProfiles","0.6.0","cohort_name","vac_cohort","overall","overall","Antibacterials sys","Flag","percentage","percentage","81.8619582664526","table and window","medications and -30 to -1"
